User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Berty,@Stocksniper28,2022-03-08T15:25:10.000Z,"Berty
@Stocksniper28
·
Mar 8, 2022#NEM 4 hour chart
@NewmontCorp
 now at 80 and looking to go even higher this evening with the gold price rising.

Volume 3.53 million
The following media includes potentially sensitive content. Change settings
View
The following media includes potentially sensitive content. Change settings
View
1",,,1
Blockchain Gue,@BlockchainGue,2022-03-08T12:45:43.000Z,"Blockchain Gue
@BlockchainGue
·
Mar 8, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
Altcoins are following you bitch.",,,
milliardaire Issa,@Is1Milliardaire,2022-03-08T12:36:00.000Z,"milliardaire Issa
@Is1Milliardaire
·
Mar 8, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
Bonjour je suis intéressé je fais comment ?
2",2,,
Suce-Pute,@loicizi2,2022-03-08T11:35:27.000Z,"Suce-Pute
@loicizi2
·
Mar 8, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
W 
The following media includes potentially sensitive content. Change settings
View
2",2,,
Peyton_Jade,@Peyton_Jadee,2022-03-08T08:18:44.000Z,"Peyton_Jade
@Peyton_Jadee
·
Mar 8, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
#Next1000XGems
1
1",1,,1
CMEWA,@CMEWA,2022-03-08T07:55:02.000Z,"CMEWA
@CMEWA
·
Mar 8, 2022New figures released by #gold mining consultants Surbiton Associates show 
@NewmontCorp
's Boddington mine in WA was the country’s biggest gold producer in 2021 with 696,000 ounces.

Read full media release here: https://bit.ly/3Cox8t8

: Kalgoorlie Consolidated Gold Mines
1",,,1
JoMo Music,@Jo_Mo_Music,2022-03-08T07:48:13.000Z,"JoMo Music
@Jo_Mo_Music
·
Mar 8, 2022Replying to 
@BtcBuyLSellH
 @Bitcoin
 and 
@NewmontCorp
sure thing scammer. crypto bros are one thing, but you're an outright scammer.",,,
JoMo Music,@Jo_Mo_Music,2022-03-08T07:47:11.000Z,"JoMo Music
@Jo_Mo_Music
·
Mar 8, 2022Replying to 
@Crypto_Viel
 @Bitcoin
 and 
@NewmontCorp
but that means nothing. the value will still be relative, what don't you fools get?
1",1,,
JoMo Music,@Jo_Mo_Music,2022-03-08T07:44:38.000Z,"JoMo Music
@Jo_Mo_Music
·
Mar 8, 2022Replying to 
@DayTrader_Steve
 @BookerBaer
 and 2 others
grow up.",,,
JoMo Music,@Jo_Mo_Music,2022-03-08T07:40:52.000Z,"JoMo Music
@Jo_Mo_Music
·
Mar 8, 2022Replying to 
@DayTrader_Steve
 @Bitcoin
 and 
@NewmontCorp
grow up.
1",1,,
Christina,@brown_528,2022-03-08T06:58:37.000Z,"Christina
@brown_528
·
Mar 8, 2022Replying to 
@BookerBaer
 @Bitcoin
 and 
@NewmontCorp
Those who run early earn money.
3",3,,
TTLG Money,@ttlg_crew,2022-03-08T04:21:08.000Z,"TTLG Money
@ttlg_crew
·
Mar 8, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
$LUNA is superior to both. $UST
4
2",4,,2
Nico,@NicolasGallet1,2022-03-08T01:51:19.000Z,"Nico
@NicolasGallet1
·
Mar 8, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
When will you decouple from tech stocks ? Or are you one ?
2
1",2,,1
Survivor of the Dip,@Dip_Survivor,2022-03-07T23:50:38.000Z,"Survivor of the Dip
@Dip_Survivor
·
Mar 8, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
Zoom in on the first post quantum ready #layer1 by 
@cellframenet
 called $CELL 
This blockchain is secured using quantum safe encryption - imminent mainnet drop incoming
Survivor of the Dip
@Dip_Survivor
·
Mar 7, 2022
See Dmitriy putting quantum threat in it's place  right where it belongs - using post quantum ready $CELL 

 @cellframenet #CELL #Cellframe #QuantumThreat #cryptography #QuantumComputing #Layer1
Show this thread
0:13
1,444 views
2
4
6",2,4,6
Johnny Depp,@mPqGXp9VBf62CtL,2022-03-07T23:35:53.000Z,"Johnny Depp
@mPqGXp9VBf62CtL
·
Mar 8, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
Being controlled, losing the meaning of existence!
3",3,,
barış akarsu,@barakar555,2022-03-07T22:03:22.000Z,"barış akarsu
@barakar555
·
Mar 7, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
@BscPitbull
2
2",2,,2
Survivor of the Dip,@Dip_Survivor,2022-03-07T23:50:38.000Z,"Survivor of the Dip
@Dip_Survivor
·
Mar 8, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
Zoom in on the first post quantum ready #layer1 by 
@cellframenet
 called $CELL 
This blockchain is secured using quantum safe encryption - imminent mainnet drop incoming
Survivor of the Dip
@Dip_Survivor
·
Mar 7, 2022
See Dmitriy putting quantum threat in it's place  right where it belongs - using post quantum ready $CELL 

 @cellframenet #CELL #Cellframe #QuantumThreat #cryptography #QuantumComputing #Layer1
Show this thread
1,444 views
0:00 / 0:14
2
4
6",2,4,6
CryptoMan,@Cryptomanforevr,2022-03-07T21:00:57.000Z,"CryptoMan
@Cryptomanforevr
·
Mar 7, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
We only love that gold logo 
2
1",2,,1
Oscar Lopez,@SomosElOjo,2022-03-07T20:29:17.000Z,"Oscar Lopez
@SomosElOjo
·
Mar 7, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
El oro ha sido un activo que mantiene su valor durante largos períodos y se utiliza para protegerse contra las recesiones del mercado.
3
5",3,,5
AAA,@Ali_7070707070,2022-03-07T20:23:42.000Z,"AAA
@Ali_7070707070
·
Mar 7, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
@Pitbull
 2
1",2,,1
Mhmt,@Mhmt__1453,2022-03-07T20:00:57.000Z,"Mhmt
@Mhmt__1453
·
Mar 7, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
PitbullToken Yeniden, kaldigi yerden devam. 
@BscPitbull
2",2,,
Mhmt,@Mhmt__1453,2022-03-07T20:00:28.000Z,"Mhmt
@Mhmt__1453
·
Mar 7, 2022Replying to 
@Bitcoin
 and 
@NewmontCorp
Toplam %59,3 Sonsuza kadar yakıldı  
@bscPitbull
2",2,,
Snoopy,@Snoopy06784968,2022-03-07T19:06:51.000Z,"Snoopy
@Snoopy06784968
·
Mar 7, 2022Replying to 
@shirley82082202
 @Bitcoin
 and 
@NewmontCorp
#i love knowing about what hold everything together
1",,,1
